Flood?,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp
1,91,0.4,3.5,4.906666667,31.4
0,86,0.3,1.8,6.9,30.7
0,72,0.1,0.8,7.656666667,27.2
0,73,0.2,0.4,7.453333333,22.75
0,74,0.3,0.6,7.36,21.55
0,71,0.2,0.8,8.033333333,25.5
0,70,0.6,1.5,8.276666667,29.55
0,74,0.5,1.8,8.533333333,31.4
0,78,0.6,2.2,7.506666667,31.9
1,85,0.3,3.9,4.546666667,31.6
1,88,0.2,4.8,3.89,31.25
0,87,0.1,4.2,4.363333333,31.15
0,86,0.2,3.4,4.906666667,30.65
0,82,0.1,1.9,6.9,30.45
0,77,0.1,1.4,7.656666667,26.8
0,75,0,0.1,7.453333333,22.45
0,74,0.7,1,7.36,20.05
0,71,0.8,1.4,8.033333333,23.55
0,70,0.6,0.8,8.276666667,29.15
0,74,2,3,8.533333333,29.65
0,78,0.7,2.2,7.506666667,30.2
0,85,0.9,4.5,4.546666667,30.15
0,88,0.4,4.3,3.89,30.45
0,87,0.4,4.4,4.363333333,29.1
0,86,0.6,3.5,4.906666667,31.5
0,82,0.3,2.9,6.9,29.95
0,77,0.3,1.4,7.656666667,26.4
0,75,0.5,0.6,7.453333333,22
0,74,0.3,0.5,7.36,22.15
0,71,0.3,1.4,8.033333333,24.85
0,70,0.5,1,8.276666667,29.55
0,74,0.9,2.2,8.533333333,30.85
0,78,1.1,2.3,7.506666667,32.35
1,85,1.8,5.4,4.546666667,30.3
0,88,0.5,4,3.89,31.55
0,87,1.6,5.7,4.363333333,29.2
0,86,1.1,5.1,4.906666667,29.4
0,82,0.7,3.2,6.9,28.4
0,77,0.5,1.7,7.656666667,25.25
0,75,0.6,0.9,7.453333333,21.15
0,74,0.7,1,7.36,20.05
0,71,0.8,1.4,8.033333333,23.55
0,70,1.3,2,8.276666667,27.6
0,74,1.6,3,8.533333333,30.2
1,78,1.9,2,7.506666667,30.75
0,85,1,2.6,4.546666667,30.85
0,88,0.9,3.6,3.89,29.5
0,87,0.8,2.5,4.363333333,29.2
0,86,0.8,4.1,4.906666667,29.4
0,82,0.7,3.2,6.9,28.4
0,77,0.5,1.7,7.656666667,25.25
0,75,0.3,0.6,7.453333333,21.15
0,74,0.7,1,7.36,20.2
0,65,1.4,2.9,8.276666667,29.05
0,75,2,3.7,8.533333333,30.2
0,74,3.6,5.3,7.506666667,31.4
0,82,2.8,6.2,4.546666667,30.55
1,88,2.3,7.1,3.89,31.15
1,84,3.9,7,4.363333333,30.4
1,85,2.3,6.3,4.906666667,29.25
0,79,1.1,4.7,6.9,30.1
0,70,0.8,2.4,7.656666667,26.25
0,66,0.6,0,7.453333333,20.9
0,74,0.7,1,7.36,20.05
0,71,0.8,1.4,8.033333333,23.55
0,70,1.3,2,8.276666667,27.6
0,74,2,3,8.533333333,29.65
0,78,2,3.8,7.506666667,30.1
0,85,1.8,5.4,4.546666667,30.3
1,88,1.6,5.8,3.89,29.1
0,87,1.6,5.7,4.363333333,29.2
0,86,1.1,5.1,4.906666667,29.4
0,82,0.7,3.2,6.9,28.4
0,77,0.5,1.7,7.656666667,25.25
0,75,0.6,0.9,7.453333333,21.15
0,63,1.1,0.6,7.36,21.95
0,65,1.6,1.1,8.033333333,25.35
0,61,1.4,1.3,8.276666667,29.75
0,64,1.5,2.8,8.533333333,30.85
0,77,2.5,3.9,7.506666667,30.8
0,82,2.3,5.8,4.546666667,31.2
0,86,2,6.3,3.89,29.9
1,86,1.5,6.1,4.363333333,29.35
1,84,1.3,5.3,4.906666667,29.75
0,74,0.8,3.1,6.9,29.4
0,71,0.6,2.4,7.656666667,27.7
0,62,0.6,0.8,7.453333333,22.8
0,74,0.7,0.9,7.36,21.6
0,71,0.7,1.4,8.033333333,24.4
0,70,1.6,2.5,8.276666667,29.95
0,74,2.8,5,8.533333333,29.75
0,78,1.6,4.3,7.506666667,30.75
1,85,1.5,5.9,4.546666667,31.1
0,88,1.6,5.8,3.89,29.1
0,87,1.5,5.7,4.363333333,30.3
0,86,0.9,4.6,4.906666667,30.75
0,82,0.7,3.2,6.9,28.4
0,77,0.4,2.7,7.656666667,25.9
0,75,0.4,0.8,7.453333333,22.65
0,66,0.5,0.4,7.36,20.25
0,65,0.6,1.4,8.033333333,24.55
0,66,0.7,1.8,8.276666667,27.4
0,78,1.3,3.2,8.533333333,30.2
0,82,1.6,4.4,7.506666667,30.6
1,88,1.2,4.9,4.546666667,30.9
1,89,1.1,5.2,3.89,29.3
0,87,1.2,5.2,4.363333333,32.05
1,87,0.8,5.5,4.906666667,30.05
0,79,0.5,3.3,6.9,29.65
0,70,0.4,0.8,7.656666667,27.15
0,66,0.4,0.5,7.453333333,22.35
0,71,0.3,0.7,7.36,22.05
0,66,0.5,1.5,8.033333333,24
0,63,0.8,1.6,8.276666667,29.35
0,74,1.1,1.7,8.533333333,30.65
0,73,1.2,2,7.506666667,32.1
0,81,1.1,4.8,4.546666667,31.25
1,84,1,4.8,3.89,31.3
1,85,1.1,5.5,4.363333333,31.1
0,83,0.6,4.4,4.906666667,30.5
0,75,0.3,1.9,6.9,29.55
0,73,0.3,1.4,7.656666667,28.35
0,75,0.3,0.8,7.453333333,22.45
0,75,0.4,0.7,7.36,22.35
0,72,0.4,1.3,8.033333333,25
0,71,0.6,2.3,8.276666667,29.55
0,81,1.6,2.5,8.533333333,31.85
0,83,1.4,3.8,7.506666667,30.8
1,89,1.3,5.4,4.546666667,30.55
0,91,1.7,6,3.89,29.4
1,88,2.2,5.1,4.363333333,30.3
0,87,1.3,4.4,4.906666667,29.95
0,86,0.8,2.7,6.9,28.8
0,76,0.4,1.1,7.656666667,25.7
0,77,0.8,1.4,7.453333333,20.85
0,79,1.5,1.7,7.36,20.5
0,75,1.2,1.2,8.033333333,24.95
0,76,2,3.5,8.276666667,27.1
0,81,2.6,3.6,8.533333333,29.05
0,84,2.4,4.5,7.506666667,29.45
0,85,2.7,4.5,4.546666667,31.25
1,90,2.5,6.1,3.89,29.65
0,86,3.1,5.2,4.363333333,30.65
0,88,1.7,4.4,4.906666667,30.75
0,80,0.4,1.4,6.9,29.1
0,75,0.6,1.1,7.656666667,25.95
0,77,1.6,2.1,7.453333333,21.05
0,73,0.7,0.4,7.36,21.2
0,73,1,2.1,8.033333333,23.55
0,70,1.1,2.3,8.276666667,27.45
0,79,1.4,3.1,8.533333333,29.75
0,74,1.3,2.3,7.506666667,31.7
0,86,1.5,5,4.546666667,30.75
0,85,1.8,4.8,3.89,32.1
0,89,3,5.6,4.363333333,29.15
0,86,1.7,4.2,4.906666667,29.95
0,81,0.9,1.7,6.9,29.15
0,79,1.1,1.2,7.656666667,25.1
0,75,0.7,0.2,7.453333333,20.5
0,76,1.2,1.4,7.36,20.35
0,73,1.7,1.8,8.033333333,23.55
0,74,3.1,2.2,8.276666667,28.3
0,74,4.2,2.9,8.533333333,30.1
1,81,3.5,4.2,7.506666667,30.4
0,87,4,5.7,4.546666667,31.05
1,89,1.6,5.8,3.89,29
1,89,4.4,5.8,4.363333333,29.55
0,89,2.7,5.5,4.906666667,30.15
0,87,1.8,4,6.9,28.45
0,81,1.4,2.1,7.656666667,25.55
0,83,1.3,1.7,7.453333333,20.6
0,80,1.7,2.4,7.8,19.2
0,76,1.9,2,8.4,22.7
0,76,3.4,1.5,9.2,28.4
1,88,4.1,7.4,3.4,31.2
0,90,4.3,7.2,3.5,29.5
1,89,3.1,7.4,4.1,30.3
0,90,2.1,5.6,4.5,29.9
0,88,1.4,4.3,7.7,29.35
0,80,0.9,1.1,9.4,23.7
0,81,1.3,1.8,8.4,21.35
0,83,1.2,1.7,8.1,21.55
0,73,1.9,1.5,8.3,22.9
0,81,4,3.2,8.9,30.5
0,81,4.4,4,9.3,31.55
0,81,3.9,5.1,8.6,30.3
0,87,3.3,6.5,4.5,31.95
0,88,3.3,6.8,3.3,30
1,87,3.3,6.7,4.5,30.4
0,87,2.4,5.9,4.9,30.25
0,84,1.3,3,7.4,29
0,81,0.7,2,8.2,25
0,78,0.5,1.1,8.6,21.35
0,78,0.8,1.5,7.6,20.4
0,70,1.2,1.7,8.2,23.6
0,71,2,1.2,8.2,29.25
0,81,2.6,4.1,8.6,30.55
0,81,1.5,4,7.5,30.35
0,85,1.8,5.6,4.5,32.2
1,89,1.6,6.1,3.7,30.5
0,85,1.4,6.1,4.3,30.6
1,89,1.8,6.3,4.5,30.45
0,85,0.8,3.3,7.5,28
0,83,0.7,2.5,7.4,26.8
0,79,0.7,1.7,7.7,21.95
0,76,1.9,0.7,8.8,20.4
0,71,1.1,1.4,8.5,24.9
0,69,1.5,2.5,8.6,28.25
0,78,1.6,3.8,8.6,31.15
0,79,1.6,3.3,9.5,32.25
0,82,1.9,5.8,5.8,31.95
1,90,1.8,6.8,2.3,30.8
1,87,1.6,6.4,4.9,30.7
0,89,1.2,5.9,4.5,30.4
0,81,0.5,2.4,8.6,29.4
0,80,0.6,3.1,6.9,26.35
0,81,0.6,1.9,8.3,21.95
0,77,0.7,1.2,8.3,20.4
0,75,0.8,1.5,7.8,24.25
0,73,1.2,2.8,8,28.65
0,77,1.9,3.9,8.4,31.4
0,82,2.4,5.2,6.4,30.95
1,87,2.8,6.2,4.2,31.55
0,87,2.6,6.5,4,30.7
1,88,2.4,6.8,2.9,30.25
0,85,1.4,5.7,4.9,32.75
0,82,0.8,3.3,7.8,28.65
0,80,0.8,2.4,8,25.65
0,81,0.7,0.9,8,22.35
0,73,0.8,0.3,8.6,18.6
0,70,1.5,0.7,8.8,24
0,64,1.6,1.7,8.9,27.85
0,73,2.9,2.7,9.2,31.45
0,80,2.6,4.1,7.3,32.8
0,85,2.2,5.7,5.8,30.85
0,85,2.1,6.4,4.6,30.85
0,84,1.8,5.5,6,30.6
0,87,1.3,5.7,4.2,30.35
0,86,0.7,4.4,6,30.1
0,81,0.4,1,8.6,25.5
0,77,0.8,0.7,8.3,20.85
0,77,0.8,0.3,7.6,21.05
0,78,0.8,2.9,7.1,23.9
0,79,1.1,3.6,6.5,27
0,79,2.6,3.7,8.8,30.3
0,81,1.4,4.7,6.9,30.55
0,86,1.9,5.8,4,31.3
1,89,1.2,6.5,3.2,30.5
0,85,1.4,5.6,5.5,30.5
0,88,1.2,5.7,5.2,30.55
0,85,0.8,4.1,5.9,28.9
0,82,0.5,2.6,7.5,26.3
0,79,0.7,1.2,7.4,21.25
0,78,0.6,1.5,7.8,20.55
0,75,0.7,0.8,8.4,25.05
0,73,1,1.7,8.4,29.45
0,75,1.9,2.9,7.9,30.7
0,81,3.4,5.2,5.9,31.15
1,88,1.8,6.1,4.5,30.5
0,86,2.2,5.9,4.1,30.65
0,87,1.8,6,4.3,31
1,89,0.7,5.9,4.1,30.45
0,86,0.6,4,7.2,29.25
0,80,0.5,1.9,7,24.25
0,80,0.5,1.6,6.7,21.65
0,80,0.6,0.5,6.8,19.65
0,78,1.2,1.8,7.4,22.35
0,73,1.8,1.3,8.4,28.9
0,72,2.4,2.1,8.9,31.4
0,80,2.6,3.6,8.2,30.5
0,82,1.8,4.4,6,31.25
0,88,2,6,3,30.25
0,86,1.8,5.3,4.7,30.4
0,85,1.4,3.8,5.6,31.1
0,84,0.8,3,7.7,29.3
0,81,0.6,2.3,7,26.15
0,79,0.9,0.3,8.1,20.35
0,76,1.1,0.8,7.1,20.45
0,74,1.7,1.1,8.2,24.85
0,69,1.7,1.6,7.9,27
0,75,2.2,3.1,8.7,29.9
0,82,2.6,4.6,7.5,30.25
1,86,2.7,5.9,4.6,30.5
0,87,2.7,5.7,4.6,30.3
0,88,2.2,6,3.7,30.2
0,89,1.8,5.8,4.7,30.45
0,86,0.9,3.6,6.9,29.55
0,81,0.7,1,8.3,25.65
0,77,1.1,1.3,7.7,21.95
0,71,1.2,0.8,7.6,21.15
0,73,1.1,1.4,7.6,23
0,70,1.3,0.8,8.5,28.85
0,73,2.1,2.9,8.2,30.45
0,78,1.8,3.6,8.1,31.55
0,87,2.1,5.6,3.3,31.8
0,86,2.5,5.5,4.5,30.8
0,86,2.2,5.4,4,30.3
0,81,1.8,3.8,6.4,30.8
0,78,0.6,2.2,7.8,29.85
0,77,0.7,2.5,6.4,26.2
0,70,0.4,0.4,8,21.75
0,70,1,1.6,6.8,19.65
0,72,0.7,1.8,6.9,23.95
0,66,1,1.3,9,28.55
0,71,1.5,1.9,8.9,32.05
0,79,2.2,3.8,6.4,32.45
0,85,1.6,5.4,3.3,31.45
1,87,1.7,5.7,3.2,30.6
1,85,1.7,5.4,4.5,30.7
0,87,1.4,5.5,3.7,30.35
0,82,0.8,3.3,7,29.1
0,80,1.2,2.6,6.7,26.55
0,72,0.7,0.2,8.6,21.55
0,78,1.1,0.8,8.2,21.5
0,79,1,1.2,8.6,23.2
0,77,1.7,2.3,9,29.55
0,81,1.7,2.7,8.2,31
0,81,2,4.2,8.6,31.75
1,85,1.5,5.4,5.1,30.8
0,85,1.6,5.7,3.1,30.85
0,87,1.7,5.9,3,29.75
0,85,0.8,4.7,5.8,31.55
0,81,0.9,2.8,8.2,29.1
0,79,0.6,1.5,8.7,26.05
0,75,0.9,1.6,7.1,21.15
0,75,0.7,1.4,7.6,19.8
0,72,1.1,1.6,8.6,23.35
0,73,1.2,2.6,8.1,28.2
0,76,1.4,3.4,7.5,28.55
0,78,1.8,3.9,7.2,30.4
0,83,2,5.4,5.4,31
1,87,1.5,5.9,3.5,30.35
0,86,1.6,5.6,4.3,30.8
1,89,1.1,5.4,4.1,30.15
0,80,0.4,1.9,8.8,28.45
0,76,0.4,1.9,7.7,26.85
0,81,0.7,2.4,6.9,21.95
0,82,0.7,2.2,5.8,20.5
0,78,0.5,1.9,7.3,24.25
0,74,0.9,2.3,8.1,26.7
0,77,1.4,3.4,8.2,29.85
0,78,1.6,4.3,6.7,31.9
0,83,1.9,4.8,4.9,32.05
1,87,1.5,6.5,3.4,30.7
0,87,1.3,6,3.8,30.45
1,86,0.8,4.8,4.8,31.4
0,85,0.6,3.5,5.9,30.8
0,81,1,2.4,7.1,27.7
0,79,0.6,0.2,9.1,22.5
0,77,0.8,0.5,8.7,21.45
0,73,0.8,0.9,9.1,25.15
0,67,1.1,0.8,8.6,29.9
0,73,2.3,2.6,9.3,31.55
0,83,1.9,4.6,6.8,31.45
0,85,1.5,5.3,4.6,31.8
1,89,1.2,6.3,3.9,30.25
0,87,1.1,5.9,3.3,30.35
1,89,1,5.8,4.3,30.3
0,87,0.7,4.8,6.1,29.55
0,79,0.3,1.1,9.5,26.1
0,79,0.3,0.6,8.3,22.4
0,78,0.5,0.7,8.6,21.45
0,74,0.5,3.4,7,22.6
0,70,1.2,2.1,8.6,28.05
0,80,2,3.5,8.5,30
0,80,1.2,4.7,6.8,31.3
0,87,0.9,5.6,4.8,31.15
1,89,1,5.6,4.9,30.9
0,86,0.9,5.4,5.6,31.1
0,86,0.5,4.9,5.2,30.05
0,85,0.6,3.7,6.9,30.15
0,80,0.1,0.9,8.6,26.9
0,77,0.1,0.3,8.7,21.1
0,74,0.3,0.3,8.4,20
0,74,0.3,1,8.5,23.85
0,72,0.4,1.7,9,28.4
0,76,0.8,2.9,8.5,31.3
0,80,0.8,4.2,8.4,30.95
1,90,0.9,6.3,2.7,30.55
0,88,1.1,6.3,4,30.25
0,85,0.9,5.4,6.5,31.15
0,87,0.4,4.8,6.1,31
0,88,0.3,4.1,6,30.45
0,83,0.2,2.8,7,27.2
0,81,0.2,0.9,8.7,22.25
0,80,0.2,1.7,7.6,21.6
0,72,0.4,0.9,9.7,24.4
0,72,0.6,2.1,8.5,28.4
0,76,1.6,3.7,8.9,29.95
0,80,1.2,4.4,8.1,32.75
1,87,1,6.1,4.5,31.4
0,88,0.7,6.8,3.3,32.25
1,90,0.9,6.1,4.7,30.3
1,88,0.7,5,5.3,30.95
0,83,0.3,3.1,7.8,29.8
0,83,0.3,2.8,7.8,26.4
0,82,0.2,0.8,8.1,22.85
0,82,0.4,1.1,7.5,19.3
0,76,0.4,1.7,8,24.85
0,76,0.7,2.2,8.4,27.55
0,77,1.3,3.3,8.6,31.25
0,77,1.2,3.5,8.7,31.75
0,85,1.1,6.1,3.8,31.75
0,87,1,5.6,4.6,30.85
0,86,1,5,6,31.1
0,88,0.7,5.1,4.5,31.15
0,87,0.4,4.8,5.2,30.35
0,79,0.1,0.5,9,26
0,83,0.3,1.7,6.5,22.2
0,83,0.6,1.6,5.9,20.85
0,73,0.5,0.9,8.5,25.1
0,74,1.1,2.1,7.8,29.35
0,78,1.7,4,8.1,30.4
0,77,1.2,3.5,8.2,32.4
1,86,0.9,5.6,3.9,31.35
0,86,1.4,6.3,3.7,30.8
0,88,1.4,6.1,4.4,30.5
1,88,0.9,6.2,4.1,30.7
0,84,0.7,3.2,6.8,29.35
0,79,0.4,0.5,8.2,24.8
0,80,0.5,0.4,7.4,22.8
0,80,0.6,1.6,7.1,21
0,75,1,1.2,8.9,25.6
0,83,1.3,2.9,7.8,29.05
0,81,1.4,3.2,9.5,31.85
0,82,1.4,4.1,8.8,31.6
0,82,1.4,5.5,5.2,32.65
1,87,1.3,6.6,4.4,30.25
0,86,0.9,6.5,3.2,31.05
1,86,0.9,5.9,5.1,30.9
1,88,0.5,5.1,5,29.6
0,81,0.2,1.2,7.8,25.2
0,78,0.3,1.2,8.1,21.6
0,77,0.3,0.5,7.6,21.5
0,74,0.4,0.3,7.7,27.5
0,68,0.4,1.4,7.3,29.8
0,71,1.1,3.4,7.7,31.95
0,77,0.8,4,7.3,31.45
0,84,0.6,5.6,4.1,31.8
1,87,1.1,6.1,3.6,30.75
0,87,1.5,6.4,4.4,30.3
1,86,0.9,5.4,5.7,30.5
0,84,0.2,3.5,5.7,30
0,81,0.3,2.7,6,26.25
0,79,0.3,0.2,6.5,22.25
0,78,0.4,0.7,5.9,20.85
0,80,0.4,2,6.3,23.8
0,70,0.5,1.4,8.6,27.95
0,75,1.4,3.6,8.5,30.55
0,76,0.7,3.9,8.4,31.95
0,83,1.1,6.2,5.2,31.45
1,88,1,6.8,5,30.45
0,85,0.7,6.1,3.5,31.25
1,91,0.7,6.4,6.3,30.55
0,89,0.3,3.7,7.3,29.7
0,86,0.6,1.8,5.7,26.15
0,81,0.2,1,6.5,21.2
0,80,0.2,1.4,5.7,21.65
0,74,0.1,1.1,7.3,22.75
0,78,0.3,3.1,6.9,29.1
0,75,0.5,2.9,9,31.25
0,75,0.5,4.5,8.3,31.4
0,85,0.8,6.1,4.2,31.6
0,89,0.6,7,2.9,30.45
0,86,0.5,6.2,4.4,30.8
1,86,0.4,5.8,5.1,30.4
0,85,0.3,2.9,7.5,29
0,79,0.1,1.2,8.8,25.9
0,85,0.1,1.2,5.2,23.1
0,82,0.9,0.6,6.2,22.4
0,73,1.4,0.6,8.9,25.3
0,72,1.9,2.1,8,28.55
0,72,3.1,2.4,8.7,33.05
0,75,2.7,4,7.8,33.25
0,81,2.3,4.8,6.1,31.95
0,87,1.8,6.6,3.8,31
1,87,1.6,6.4,3.9,30.45
0,85,1.2,5.2,4.1,30.9
0,82,0.7,2.8,7.2,29.05
0,78,0.6,2.1,7.3,27.05
0,80,0.8,0.3,6.9,21.7
0,79,1.5,1,7.5,19.95
0,73,1,1.2,6.3,24.8
0,71,2.1,1.9,8.4,30.5
0,72,3.2,3.7,9,32.85
0,77,2.1,4.4,7.1,32.05
0,84,1.9,6,5,32.05
0,84,2.3,5.7,5.4,31.5
0,84,1.7,5.7,5,31.2
0,85,1.4,4.9,5.5,30.95
0,84,0.5,4.1,6.4,30.5
0,80,0.1,1.7,6.6,26.7
0,78,0.5,1.5,6.2,21.4
0,77,0.8,0.3,6.8,20.25
0,71,1.2,0.7,8.2,24.6
0,70,3.1,2.2,8.2,28.55
0,73,2.2,2.8,7.7,30.4
0,78,2.1,4,7.1,31.45
0,85,2.6,6,4,32.05
1,84,1.6,5.7,5.1,31
1,89,2,6.2,3.3,31.35
0,88,1.5,5.4,4.3,30.7
0,80,0.7,2.4,7.3,30.35
0,81,0.7,0.6,7.6,26
0,83,0.9,1.1,5.1,22.6
0,81,1.7,2,6,21.65
0,71,1.4,0.5,8.6,24.8
0,74,1.9,1.2,8.4,29.5
0,77,2.2,2.9,8.3,31.9
0,80,2.2,3.3,7,32.45
0,85,2.4,5.3,4,33.25
1,90,2.3,6.8,3.5,30.75
0,91,1.9,6.2,4.5,30.75
0,90,1.7,5.3,5.3,31.1
0,86,0.9,3,7.1,29.15
0,81,0.5,2.3,6.8,25.8
0,88,1.1,1,6.2,21.35
0,84,1.4,0.4,6.8,20.45
0,78,1.8,1.6,7.9,24
0,70,2,1.5,8.1,28.85
0,71,2.3,2.9,8.1,31.45
1,83,2.9,6.4,4.1,31.35
1,85,1.6,5.2,5,32.05
0,91,2.3,6.2,4.6,30.7
1,92,2,6.2,3.7,30.9
0,85,1.3,5.8,4.4,31.2
1,87,1.5,5.3,4.3,29.8
0,75,1.1,0.8,8.1,25.4
0,79,1.3,0.7,6.3,22.25
0,74.65714286,0.9,0.951724138,8.346666667,21.52758621
0,75.62857143,1.3,1.210344828,8.686666667,23.844827585
0,79.54285714,1.7,1.906896552,8.683333333,27.137931035
0,81.2,2,2.865517241,8.346666667,29.196551725
0,81.68571429,2.2,4.3,7.073333333,30.055172415
1,86.22857143,4,5.95862069,4.486666667,29.827586205
0,85.94285714,2.7,5.513793103,6.03,29.639655175
0,83.37142857,1.4,3.64137931,7.266666667,29.253448275
0,79.2,1.8,1.913793103,8.263333333,26.44827586
0,76.2,2.1,1.134482759,8.196666667,23.26724138
0,74.65714286,1.3,0.951724138,8.346666667,21.52758621
0,75.62857143,1.3,1.210344828,8.686666667,23.844827585
0,79.54285714,1.7,1.906896552,8.683333333,27.137931035
0,81.2,2,2.865517241,8.346666667,29.196551725
0,81.68571429,2.2,4.3,7.073333333,30.055172415
1,86.22857143,2.9,5.95862069,4.486666667,29.827586205
1,88.4,2.9,6.434482759,4.016666667,29.19137931
1,87.28571429,2.5,6.196551724,4.66,29.36551724
0,85.94285714,1.7,5.513793103,6.03,29.639655175
0,83.37142857,1.1,3.64137931,7.266666667,29.253448275
0,79.2,0.9,1.913793103,8.263333333,26.44827586
0,76.2,1,1.134482759,8.196666667,23.26724138
0,73,1.1,0.951724138,8.346666667,21.52758621
0,77,1.4,1.210344828,8.686666667,23.844827585
0,77,2.1,1.906896552,8.683333333,27.137931035
0,79,2.2,2.865517241,8.346666667,29.196551725
0,78,2.6,4.3,7.073333333,30.055172415
0,86,3.6,5.95862069,4.486666667,29.827586205
0,87,3.1,6.434482759,4.016666667,29.19137931
0,89,3.7,6.196551724,4.66,29.36551724
0,89,2.1,5.513793103,6.03,29.639655175
0,82,1.4,3.64137931,7.266666667,29.253448275
0,79,0.6,1.913793103,8.263333333,26.44827586
0,75,1.1,1.134482759,8.196666667,23.26724138
0,75,1.8,0.951724138,8.346666667,21.52758621
0,76,0.9,1.210344828,8.686666667,23.844827585
0,80,1.9,1.906896552,8.683333333,27.137931035
0,81,3,2.865517241,8.346666667,29.196551725
0,82,2.9,4.3,7.073333333,30.055172415
0,86,2.9,5.95862069,4.486666667,29.827586205
0,89,3.3,6.434482759,4.016666667,29.19137931
0,87,2.6,6.196551724,4.66,29.36551724
0,86,1.7,5.513793103,6.03,29.639655175
0,83,1.1,3.64137931,7.266666667,29.253448275
0,80,0.9,1.913793103,8.263333333,26.44827586
0,76,0.7,1.134482759,8.196666667,23.26724138
0,75,1.3,0.951724138,8.346666667,21.52758621
0,76,1.3,1.210344828,8.686666667,23.844827585
0,80,1.7,1.906896552,8.683333333,27.137931035
0,81,2,2.865517241,8.346666667,29.196551725
0,82,2.2,4.3,7.073333333,30.055172415
1,86,2.9,5.95862069,4.486666667,29.827586205
1,89,2.9,6.434482759,4.016666667,29.19137931
1,87,2.5,6.196551724,4.66,29.36551724
0,86,1.7,5.513793103,6.03,29.639655175
0,83,1.1,3.64137931,7.266666667,29.253448275
0,80,0.9,1.913793103,8.263333333,26.44827586
0,76,1,1.134482759,8.196666667,23.26724138
0,75,1.3,0.951724138,8.346666667,21.52758621
0,76,1.3,1.210344828,8.686666667,23.844827585
0,80,1.7,1.906896552,8.683333333,27.137931035
0,81,2,2.865517241,8.346666667,29.196551725
0,82,2.2,4.3,7.073333333,30.055172415
1,86,2.9,5.95862069,4.486666667,29.827586205
1,89,2.9,6.434482759,4.016666667,29.19137931
1,87,2.5,6.196551724,4.66,29.36551724
0,86,1.7,5.513793103,6.03,29.639655175
0,83,1.1,3.64137931,7.266666667,29.253448275
0,80,0.9,1.913793103,8.263333333,26.44827586
0,76,1,1.134482759,8.196666667,23.26724138
0,75,1.3,0.951724138,8.346666667,21.52758621
0,76,1.3,1.210344828,8.686666667,23.844827585
0,80,1.7,1.906896552,8.683333333,27.137931035
0,81,2,2.865517241,8.346666667,29.196551725
0,82,2.2,4.3,7.073333333,30.055172415
1,86,2.9,5.95862069,4.486666667,29.827586205
1,89,2.9,6.434482759,4.016666667,29.19137931
1,87,2.5,6.196551724,4.66,29.36551724
0,86,1.7,5.513793103,6.03,29.639655175
0,83,1.1,3.64137931,7.266666667,29.253448275
0,80,0.9,1.913793103,8.263333333,26.44827586
0,76,1,1.134482759,8.196666667,23.26724138
0,75,1.3,0.951724138,8.7,21.52758621
0,76,1.3,1.210344828,8.8,23.844827585
0,80,1.7,1.906896552,8.9,27.137931035
0,81,2,2.865517241,8.2,29.196551725
0,82,2.2,4.3,8,30.055172415
1,86,2.9,5.95862069,4.9,29.827586205
1,89,2.9,6.434482759,5.3,29.19137931
1,87,2.5,6.196551724,4.1,29.36551724
0,86,1.7,5.513793103,7.9,29.639655175
0,83,1.1,3.64137931,7.3,29.253448275
0,80,0.9,1.913793103,9.7,26.44827586
0,76,1,1.134482759,8.4,23.26724138
0,73,1.7,1.6,8.4,21.1
0,72,1.7,1.1,8.3,23.2
0,82,2.7,2.9,9.5,26.3
0,82,2.7,4,9.3,28.9
1,82,3.2,4.2,7.4,28.55
0,87,3.4,6.7,4.4,28.95
1,89,3.5,6.7,3.7,27.55
1,88,3.8,6.5,4.7,28.55
0,88,2.6,6.2,6.3,29.6
0,82,1.8,3.5,7.5,28.3
0,80,1.7,2.7,7.7,24.5
0,77,1.5,1.1,9.6,22.45
0,79,1.7,2.3,8.2,21.35
0,69,1.8,2.6,9.4,23
0,79,2.1,1.4,10.4,26.75
0,81,2.9,4.3,9.3,28.95
0,79,2.1,4.4,7.9,29.6
1,86,3.2,6.5,4.4,29.9
1,87,2.9,6.5,3.7,28.65
0,86,2.3,6.8,4.7,29.1
0,86,1.6,6.4,5.8,28.6
0,84,1.4,3.3,7.5,27.7
0,82,1.2,2.7,8.6,26.2
0,78,1.6,1.5,9,23.2
0,80,1.4,0.9,9.1,21.95
0,81,1.6,1.4,8.4,23.8
0,80,2,2.7,9,27.1
0,83,2.4,4.6,7.3,28.8
0,80,1.7,2.6,9.2,29.85
1,88,2.8,5.7,5.8,29.95
1,91,3.1,7.1,2.4,28.55
1,88,2.2,6.4,4.6,29.25
0,88,1.9,6.1,6,29
0,82,1.3,2.9,9.1,29.15
0,80,1.4,3.2,7.4,27.45
0,77,1.3,2.4,8.7,23.45
0,73,1.7,0.8,9.3,22.25
0,78,1.3,1.5,8.7,23.8
0,81,1.5,2.2,9.7,27.2
0,81,1.8,3.1,8.4,28.95
0,82,2.6,4.8,6.9,29.9
1,87,2.7,6.5,3.5,29
0,88,2.4,6.5,4.2,29.35
1,88,2.2,6.4,3.8,28.6
1,86,1.6,5.3,7.1,30.3
0,82,1.5,3.7,7.3,29.15
0,80,1.4,3.5,7,26.85
0,78,0.9,1.1,8.4,24.4
0,69,1.4,0.3,9.5,20.25
0,78,1.4,1.3,9,23.55
